index,Station,Date,Tavg,PrecipTotal,StnPressure,ResultDir,AvgSpeed,Sunlight,MIFG,TS,SQ,GR,VCFG,FG+,SN,FG,VCTS,BCFG,BR,RA,FU,DZ,TSRA,HZ
813,2,2009-06-08,68.5,0.3,29.11,25,10.0,15.133333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
814,1,2009-06-09,61.0,0.0,29.23,6,6.3,15.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
815,2,2009-06-09,61.5,0.0,29.29,8,7.9,15.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
816,1,2009-06-10,60.5,0.01,29.15,5,8.7,15.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
817,2,2009-06-10,61.0,0.04,29.21,4,9.2,15.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
818,1,2009-06-11,58.5,0.01,29.11,3,10.3,15.166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
819,2,2009-06-11,56.5,1.14,29.17,1,9.0,15.166666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
820,1,2009-06-12,61.5,0.0,29.24,7,5.8,15.183333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
821,2,2009-06-12,61.0,0.0,29.3,6,6.7,15.183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,1,2009-06-13,61.0,0.33,29.28,5,6.7,15.183333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
823,2,2009-06-13,61.0,0.31,29.34,4,7.6,15.183333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824,1,2009-06-14,64.0,0.0,29.29,4,4.7,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,2,2009-06-14,65.0,0.0,29.34,5,5.8,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,1,2009-06-15,67.0,0.0,29.28,9,6.4,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,2,2009-06-15,69.0,0.0,29.34,9,7.7,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,1,2009-06-16,65.0,1.23,29.15,10,11.8,15.216666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
829,2,2009-06-16,67.5,1.07,29.21,11,10.7,15.216666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
830,1,2009-06-17,66.0,0.0,29.16,36,6.2,15.216666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
831,2,2009-06-17,68.0,0.0,29.21,34,6.7,15.216666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
832,1,2009-06-18,70.5,0.12,29.08,16,7.9,15.216666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
833,2,2009-06-18,72.0,0.11,29.15,17,5.8,15.216666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
834,1,2009-06-19,75.5,3.97,28.97,18,11.6,15.233333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
835,2,2009-06-19,77.0,0.87,29.03,18,10.5,15.233333333333333,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
836,1,2009-06-20,77.5,0.0,29.08,29,8.6,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,2,2009-06-20,78.5,0.0,29.13,28,8.6,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1,2009-06-21,77.0,0.01,29.12,7,3.9,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,2,2009-06-21,78.5,0.0,29.17,9,3.5,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
840,1,2009-06-22,78.5,0.09,29.09,11,5.6,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
841,2,2009-06-22,79.5,0.06,29.15,12,7.2,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842,1,2009-06-23,82.5,0.0,29.16,14,3.5,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,2,2009-06-23,83.5,0.0,29.22,13,4.5,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1,2009-06-24,84.5,0.04,29.16,22,5.8,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
845,2,2009-06-24,83.0,0.78,29.21,23,4.3,15.233333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
846,1,2009-06-25,84.5,0.0,29.08,32,4.9,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,2,2009-06-25,84.5,0.0,29.15,26,4.6,15.233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,1,2009-06-26,77.5,0.0,29.2,4,8.2,15.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,2,2009-06-26,79.0,0.0,29.2,4,8.0,15.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,1,2009-06-27,75.5,0.3,29.1,21,6.9,15.216666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851,2,2009-06-27,78.5,0.05,29.18,22,6.9,15.216666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,1,2009-06-28,74.5,0.0,29.0,29,13.6,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,2,2009-06-28,75.5,0.0,29.08,29,14.6,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,1,2009-06-29,70.0,0.0,28.89,30,12.7,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,2,2009-06-29,71.5,0.0,28.95,30,14.1,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,1,2009-06-30,62.5,0.0,28.95,30,9.1,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,2,2009-06-30,64.5,0.0,29.0,30,8.3,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1,2009-07-01,61.0,0.0,29.07,32,8.7,15.183333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
859,2,2009-07-01,61.0,0.02,29.13,31,7.4,15.183333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
860,1,2009-07-02,66.0,0.0,29.26,31,8.8,15.183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2,2009-07-02,66.5,0.0,29.31,31,7.6,15.183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,2009-07-03,71.0,0.0,29.36,34,5.8,15.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2,2009-07-03,70.5,0.0,29.41,2,6.5,15.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1,2009-07-04,64.0,0.2,29.26,13,3.8,15.133333333333333,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
865,2,2009-07-04,66.0,0.12,29.31,14,4.7,15.133333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
866,1,2009-07-05,69.0,0.05,29.2,34,2.4,15.133333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
867,2,2009-07-05,71.5,0.03,29.25,36,2.6,15.133333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
868,1,2009-07-06,73.0,0.0,29.14,31,7.8,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2,2009-07-06,74.0,0.0,29.2,30,5.5,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,1,2009-07-07,68.0,0.0,29.18,7,7.0,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,2,2009-07-07,70.5,0.0,29.24,7,7.5,15.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,2009-07-08,63.0,0.06,29.28,6,7.0,15.083333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,2,2009-07-08,65.0,0.17,29.34,8,7.4,15.083333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
874,1,2009-07-09,69.0,0.0,29.35,11,6.9,15.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,2,2009-07-09,71.5,0.0,29.41,10,7.3,15.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,2009-07-10,72.5,0.08,29.34,21,4.9,15.066666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
877,2,2009-07-10,75.5,0.12,29.41,21,4.6,15.066666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
878,1,2009-07-11,74.0,0.25,29.34,31,7.0,15.033333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
879,2,2009-07-11,76.5,1.12,29.39,29,7.6,15.033333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
880,1,2009-07-12,70.0,0.0,29.35,29,5.7,15.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2,2009-07-12,71.0,0.0,29.41,33,5.2,15.016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1,2009-07-13,70.0,0.0,29.36,7,5.8,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,2,2009-07-13,72.0,0.0,29.41,7,7.4,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1,2009-07-14,67.5,0.0,29.34,16,7.5,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,2,2009-07-14,70.5,0.0,29.41,16,7.7,14.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,1,2009-07-15,75.0,0.68,29.18,24,12.4,14.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
887,2,2009-07-15,76.5,0.32,29.23,25,13.8,14.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
888,1,2009-07-16,72.0,0.0,29.17,28,10.8,14.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,2,2009-07-16,73.5,0.17,29.23,28,10.3,14.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,2009-07-17,63.5,0.0,29.15,30,10.8,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,2,2009-07-17,64.0,0.0,29.21,29,10.4,14.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
892,1,2009-07-18,64.5,0.0,29.31,31,8.2,14.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2,2009-07-18,65.5,0.0,29.36,32,7.1,14.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1,2009-07-19,64.0,0.0,29.39,36,4.0,14.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,2,2009-07-19,66.5,0.0,29.45,4,4.6,14.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1,2009-07-20,65.5,0.0,29.36,9,5.5,14.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,2,2009-07-20,67.5,0.0,29.42,10,6.5,14.833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,1,2009-07-21,69.0,0.04,29.28,13,5.8,14.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
899,2,2009-07-21,73.0,0.0,29.33,14,6.3,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,1,2009-07-22,70.5,0.0,29.23,3,5.0,14.766666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
901,2,2009-07-22,72.5,0.0,29.28,11,5.9,14.766666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
902,1,2009-07-23,72.0,0.0,29.21,32,5.0,14.733333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
903,2,2009-07-23,71.0,0.1,29.26,1,6.0,14.733333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
904,1,2009-07-24,72.0,0.14,29.08,23,9.8,14.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
905,2,2009-07-24,72.5,0.19,29.14,23,9.6,14.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
906,1,2009-07-25,73.5,0.0,29.02,28,11.1,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,2,2009-07-25,73.5,0.0,29.08,27,11.5,14.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,2009-07-26,72.5,0.0,29.13,29,8.6,14.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
909,2,2009-07-26,73.0,0.0,29.18,29,9.4,14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,2009-07-27,74.0,0.02,29.13,23,10.1,14.616666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
911,2,2009-07-27,75.0,0.03,29.21,23,9.6,14.616666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
912,1,2009-07-28,75.0,0.01,29.08,28,8.0,14.583333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
913,2,2009-07-28,77.0,0.01,29.13,28,7.7,14.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,1,2009-07-29,71.5,0.0,29.13,35,7.1,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,2,2009-07-29,72.5,0.0,29.19,3,7.1,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,1,2009-07-30,69.0,0.0,29.15,23,5.5,14.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,2,2009-07-30,72.5,0.0,29.2,24,6.3,14.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1,2009-07-31,69.5,0.0,29.23,26,7.3,14.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,2,2009-07-31,72.0,0.0,29.29,27,6.7,14.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,1,2009-08-01,68.0,0.0,29.18,22,11.4,14.433333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
921,2,2009-08-01,69.0,0.01,29.24,23,10.5,14.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,1,2009-08-02,67.5,0.0,29.2,25,9.6,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,2,2009-08-02,68.5,0.0,29.26,26,8.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,1,2009-08-03,75.5,0.07,29.1,21,12.4,14.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,2,2009-08-03,77.0,0.06,29.17,21,11.3,14.366666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
926,1,2009-08-04,76.0,0.0,29.17,2,5.8,14.333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
927,2,2009-08-04,77.5,0.0,29.21,5,6.2,14.333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
928,1,2009-08-05,70.0,0.0,29.34,6,4.2,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,2,2009-08-05,72.5,0.0,29.4,6,5.6,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,1,2009-08-06,71.0,0.0,29.39,6,5.4,14.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,2,2009-08-06,71.5,0.0,29.44,9,5.5,14.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,1,2009-08-07,69.0,0.33,29.36,15,7.8,14.216666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
933,2,2009-08-07,70.5,0.23,29.41,15,7.2,14.216666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
934,1,2009-08-08,78.5,0.02,29.2,21,13.6,14.183333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
935,2,2009-08-08,79.0,0.08,29.26,21,12.8,14.183333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
936,1,2009-08-09,84.0,0.18,29.23,23,12.9,14.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,2,2009-08-09,84.5,0.02,29.29,23,12.3,14.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,1,2009-08-10,77.5,0.0,29.24,26,7.2,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,2,2009-08-10,78.5,0.0,29.31,26,8.9,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,1,2009-08-11,72.0,0.0,29.3,2,8.0,14.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,2,2009-08-11,73.0,0.0,29.36,2,8.7,14.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,1,2009-08-12,71.5,0.0,29.39,4,5.9,14.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,2,2009-08-12,72.5,0.0,29.44,5,7.0,14.033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,1,2009-08-13,73.0,0.0,29.38,14,3.8,13.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,2,2009-08-13,74.5,0.0,29.44,16,4.0,13.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,1,2009-08-14,75.5,0.0,29.38,21,5.7,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,2,2009-08-14,77.5,0.0,29.44,21,6.5,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,1,2009-08-15,78.0,0.0,29.32,19,8.9,13.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,2,2009-08-15,79.5,0.0,29.38,19,8.7,13.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1,2009-08-16,79.0,0.63,29.27,20,10.2,13.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
951,2,2009-08-16,80.5,0.27,29.34,21,10.1,13.866666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
952,1,2009-08-17,76.5,0.33,29.28,22,5.8,13.833333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
953,2,2009-08-17,77.0,0.59,29.34,22,7.5,13.833333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
954,1,2009-08-18,74.0,0.0,29.28,27,8.1,13.783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,2,2009-08-18,75.0,0.0,29.33,27,8.3,13.783333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,1,2009-08-19,71.0,0.35,29.08,16,8.7,13.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
957,2,2009-08-19,72.5,0.61,29.15,16,8.2,13.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
958,1,2009-08-20,71.0,0.07,28.93,23,12.5,13.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959,2,2009-08-20,71.5,0.12,29.0,23,12.7,13.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
960,1,2009-08-21,66.0,0.16,29.07,27,10.7,13.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
961,2,2009-08-21,66.5,0.05,29.13,27,13.2,13.666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
962,1,2009-08-22,62.5,0.0,29.31,1,9.4,13.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,2,2009-08-22,63.5,0.0,29.36,36,10.4,13.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,1,2009-08-23,65.0,0.0,29.38,2,6.4,13.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,2,2009-08-23,65.5,0.0,29.44,5,7.6,13.566666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,1,2009-08-24,66.5,0.0,29.41,21,5.1,13.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,2,2009-08-24,68.0,0.0,29.47,21,5.7,13.516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1,2009-08-25,71.0,0.0,29.33,21,9.2,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,2,2009-08-25,71.5,0.0,29.39,21,8.6,13.483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,1,2009-08-26,67.5,0.93,29.36,2,7.8,13.433333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
971,2,2009-08-26,68.0,0.54,29.42,2,7.3,13.433333333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
972,1,2009-08-27,64.0,0.95,29.36,7,9.7,13.383333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
973,2,2009-08-27,64.5,1.19,29.41,8,11.0,13.383333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
974,1,2009-08-28,64.0,0.22,29.18,2,5.7,13.35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
975,2,2009-08-28,66.0,0.28,29.24,2,5.4,13.35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
976,1,2009-08-29,62.5,0.02,29.18,31,11.8,13.3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
977,2,2009-08-29,62.5,0.01,29.24,31,11.1,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
978,1,2009-08-30,58.5,0.0,29.44,1,9.3,13.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,2,2009-08-30,58.5,0.0,29.5,1,10.5,13.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,1,2009-08-31,58.5,0.0,29.55,3,6.0,13.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,2,2009-08-31,58.0,0.0,29.6,4,6.8,13.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,1,2009-09-01,59.5,0.0,29.57,4,3.4,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,2,2009-09-01,60.5,0.0,29.63,6,3.5,13.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,1,2009-09-02,61.5,0.0,29.51,6,5.1,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,2,2009-09-02,62.5,0.0,29.56,8,3.9,13.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,1,2009-09-03,65.5,0.0,29.42,5,6.0,13.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,2,2009-09-03,66.0,0.0,29.48,6,5.9,13.083333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
988,1,2009-09-04,64.5,0.0,29.44,4,4.1,13.033333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
989,2,2009-09-04,66.5,0.0,29.49,4,4.4,13.033333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
990,1,2009-09-05,66.0,0.0,29.49,4,5.3,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
991,2,2009-09-05,67.5,0.0,29.54,6,5.8,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
992,1,2009-09-06,69.0,0.03,29.47,5,5.3,12.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
993,2,2009-09-06,71.5,0.0,29.52,8,6.6,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,1,2009-09-07,68.0,0.0,29.39,3,4.0,12.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
995,2,2009-09-07,70.0,0.0,29.44,4,6.9,12.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
996,1,2009-09-08,69.0,0.0,29.36,3,7.3,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,2,2009-09-08,70.0,0.0,29.41,4,8.0,12.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
998,1,2009-09-09,71.5,0.0,29.42,6,6.9,12.816666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
999,2,2009-09-09,72.5,0.0,29.47,7,7.2,12.816666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1000,1,2009-09-10,72.5,0.0,29.48,6,6.8,12.766666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1001,2,2009-09-10,72.5,0.0,29.54,7,7.3,12.766666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1002,1,2009-09-11,70.5,0.0,29.44,7,5.6,12.716666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1003,2,2009-09-11,71.0,0.0,29.49,8,6.7,12.716666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1,2009-09-12,68.5,0.0,29.41,3,4.8,12.683333333333334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1005,2,2009-09-12,69.5,0.0,29.47,6,4.5,12.683333333333334,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1006,1,2009-09-13,69.0,0.0,29.39,7,3.0,12.633333333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1007,2,2009-09-13,68.0,0.01,29.45,7,4.2,12.633333333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1008,1,2009-09-14,71.0,0.0,29.34,33,2.1,12.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,2,2009-09-14,71.5,0.0,29.4,13,2.7,12.583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1,2009-09-15,73.0,0.0,29.36,2,7.8,12.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,2,2009-09-15,73.0,0.0,29.41,2,6.7,12.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1,2009-09-16,65.0,0.0,29.49,5,11.4,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,2,2009-09-16,67.0,0.0,29.54,6,13.4,12.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,1,2009-09-17,61.0,0.0,29.45,5,4.2,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,2,2009-09-17,62.5,0.0,29.51,8,5.4,12.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,1,2009-09-18,64.5,0.0,29.46,2,6.4,12.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
